value,timestamp
21,2022-03-13 22:55:20.751577
40,2022-03-13 22:55:21.765554
38,2022-03-13 22:55:22.740476
34,2022-03-13 22:55:23.742683
35,2022-03-13 22:55:24.741202
17,2022-03-13 22:55:25.743512
10,2022-03-13 22:55:26.752934
20,2022-03-13 22:55:27.738807
27,2022-03-13 22:55:28.764774
29,2022-03-13 22:55:29.752006
38,2022-03-13 22:55:30.751969
20,2022-03-13 22:55:31.750095
11,2022-03-13 22:55:32.770826
11,2022-03-13 22:55:33.739326
16,2022-03-13 22:55:34.745195
23,2022-03-13 22:55:35.740761
27,2022-03-13 22:55:36.741954
40,2022-03-13 22:55:37.749219
34,2022-03-13 22:55:38.751891
41,2022-03-13 22:55:39.786819
38,2022-03-13 22:55:40.741087
24,2022-03-13 22:55:41.749910
27,2022-03-13 22:55:42.746406
21,2022-03-13 22:55:43.749407
30,2022-03-13 22:55:44.741422
54,2022-03-13 22:55:45.738443
50,2022-03-13 22:55:46.780660
44,2022-03-13 22:55:47.743624
44,2022-03-13 22:55:48.740005
38,2022-03-13 22:55:49.754059
64,2022-03-13 22:55:50.782175
75,2022-03-13 22:55:51.749942
64,2022-03-13 22:55:52.743069
50,2022-03-13 22:55:53.751169
43,2022-03-13 22:55:54.747523
47,2022-03-13 22:55:55.752002
53,2022-03-13 22:55:56.742650
66,2022-03-13 22:55:57.780533
53,2022-03-13 22:55:58.741775
54,2022-03-13 22:55:59.743708
44,2022-03-13 22:56:00.739801
50,2022-03-13 22:56:01.748846
51,2022-03-13 22:56:02.744373
35,2022-03-13 22:56:03.744989
37,2022-03-13 22:56:04.770370
38,2022-03-13 22:56:05.737579
35,2022-03-13 22:56:06.738928
41,2022-03-13 22:56:07.740508
48,2022-03-13 22:56:08.749521
35,2022-03-13 22:56:09.738119
23,2022-03-13 22:56:10.738946
35,2022-03-13 22:56:11.778604
17,2022-03-13 22:56:12.751764
21,2022-03-13 22:56:13.742710
34,2022-03-13 22:56:14.741622
23,2022-03-13 22:56:15.787236
44,2022-03-13 22:56:16.742697
47,2022-03-13 22:56:17.740284
43,2022-03-13 22:56:18.738389
43,2022-03-13 22:56:19.748984
30,2022-03-13 22:56:20.751856
34,2022-03-13 22:56:21.749644
48,2022-03-13 22:56:22.774652
56,2022-03-13 22:56:23.751857
57,2022-03-13 22:56:24.754445
51,2022-03-13 22:56:25.739553
38,2022-03-13 22:56:26.740545
27,2022-03-13 22:56:27.753687
24,2022-03-13 22:56:28.739030
29,2022-03-13 22:56:29.754189
30,2022-03-13 22:56:30.739291
40,2022-03-13 22:56:31.751038
34,2022-03-13 22:56:32.753478
47,2022-03-13 22:56:33.766729
44,2022-03-13 22:56:34.738902
38,2022-03-13 22:56:35.751661
40,2022-03-13 22:56:36.752984
21,2022-03-13 22:56:37.746687
27,2022-03-13 22:56:38.749338
26,2022-03-13 22:56:39.742136
37,2022-03-13 22:56:40.795598
40,2022-03-13 22:56:41.739202
40,2022-03-13 22:56:42.736393
23,2022-03-13 22:56:43.752020
20,2022-03-13 22:56:44.751271
23,2022-03-13 22:56:45.740576
26,2022-03-13 22:56:46.748116
47,2022-03-13 22:56:47.764611
43,2022-03-13 22:56:48.742048
43,2022-03-13 22:56:49.749169
23,2022-03-13 22:56:50.748658
20,2022-03-13 22:56:51.749836
14,2022-03-13 22:56:52.742332
1,2022-03-13 22:56:53.747152
17,2022-03-13 22:56:54.759500
14,2022-03-13 22:56:55.740090
24,2022-03-13 22:56:56.748078
38,2022-03-13 22:56:57.751033
35,2022-03-13 22:56:58.782344
44,2022-03-13 22:56:59.747622
34,2022-03-13 22:57:00.738713
29,2022-03-13 22:57:01.737834
20,2022-03-13 22:57:02.739051
17,2022-03-13 22:57:03.750110
23,2022-03-13 22:57:04.749030
21,2022-03-13 22:57:05.778323
30,2022-03-13 22:57:06.739927
29,2022-03-13 22:57:07.741792
41,2022-03-13 22:57:08.739606
37,2022-03-13 22:57:09.751655
44,2022-03-13 22:57:10.738761
40,2022-03-13 22:57:11.741993
35,2022-03-13 22:57:12.750670
51,2022-03-13 22:57:13.747604
43,2022-03-13 22:57:14.750049
54,2022-03-13 22:57:15.744191
48,2022-03-13 22:57:16.767234
29,2022-03-13 22:57:17.742394
21,2022-03-13 22:57:18.740595
4,2022-03-13 22:57:19.742198
27,2022-03-13 22:57:20.739439
34,2022-03-13 22:57:21.753118
44,2022-03-13 22:57:22.743327
57,2022-03-13 22:57:23.787349
34,2022-03-13 22:57:24.750022
51,2022-03-13 22:57:25.746791
48,2022-03-13 22:57:26.741942
47,2022-03-13 22:57:27.744412
40,2022-03-13 22:57:28.740367
30,2022-03-13 22:57:29.749423
29,2022-03-13 22:57:30.756156
30,2022-03-13 22:57:31.747632
40,2022-03-13 22:57:32.753239
37,2022-03-13 22:57:33.738977
34,2022-03-13 22:57:34.746132
35,2022-03-13 22:57:35.751183
40,2022-03-13 22:57:36.738874
43,2022-03-13 22:57:37.775591
51,2022-03-13 22:57:38.749605
54,2022-03-13 22:57:39.750777
53,2022-03-13 22:57:40.737928
56,2022-03-13 22:57:41.780137
64,2022-03-13 22:57:42.739471
64,2022-03-13 22:57:43.735581
57,2022-03-13 22:57:44.747740
41,2022-03-13 22:57:45.737363
21,2022-03-13 22:57:46.739745
16,2022-03-13 22:57:47.752488
29,2022-03-13 22:57:48.760555
43,2022-03-13 22:57:49.739901
43,2022-03-13 22:57:50.738988
